"id","name","description"
"incoterm_90282000","90282000","Mjerila tekućine, uključujući mjerila za njihovo baždarenje"
"incoterm_90283011","90283011","Električna brojila za jednofaznu izmjeničnu struju, uključujući mjerila za njihovo baždarenje"
"incoterm_90283019","90283019","Električna brojila za višefaznu izmjeničnu struju, uključujući mjerila za njihovo baždarenje"
"incoterm_90283090","90283090","Električna brojila za kontinuirani tijek, uključujući mjerila za njihovo baždarenje"
"incoterm_90289010","90289010","Dijelovi i pribor električnih brojila, drugdje nespomenuti i neuključeni"
"incoterm_90289090","90289090","Dijelovi i pribor za mjerila plina ili tekućine, drugdje nespomenuti i neuključeni"
"incoterm_90291000","90291000","Brojila okretaja, brojila proizvodnje, taksimetri, brojila kilometara, brojila koraka i slično, osim plinskih, tekućih i električnih mjerila"
"incoterm_90292031","90292031","Mjerači brzine za kopnena vozila"
"incoterm_90292038","90292038","Mjerači brzine osim za kopnena vozila"
"incoterm_90292090","90292090","Stroboskopi"
"incoterm_90299000","90299000","Dijelovi i pribor za brojila okretaja, brojila proizvodnje, taksimetre, brojila kilometara, brojila koraka i slično, mjerače brzine i tahometre, stroboskope"
"incoterm_90301000","90301000","Instrumenti i aparati za mjerenje ili otkrivanje ionizirajućih zračenja"
"incoterm_90302010","90302010","Katodni osciloskopi i katodni oscilografi, za uporabu u civilnom zrakoplovstvu"
"incoterm_90302030","90302030","Osciloskopi i oscilografi, s uređajem za bilježenje (osim katodnih)"
"incoterm_90302091","90302091","Elektronički osciloskopi i oscilografi (osim katodnih i onih s uređajem za bilježenje)"
"incoterm_90302099","90302099","Osciloskopi i oscilografi (osim elektroničkih, katodnih i onih s uređajem za bilježenje)"
"incoterm_90303100","90303100","Multimetri za mjerenje napona, jakosti struje, otpora ili snage, osim uređaja za registriranje"
"incoterm_90303200","90303200","Multimetri, s uređajem za bilježenje"
"incoterm_90303310","90303310","Ostali instrumenti i aparati, za mjerenje ili kontrolu napona, jakosti struje, otpora ili snage, bez uređaja za bilježenje, elektronički"
"incoterm_90303391","90303391","Voltmetri, bez uređaja za bilježenje (osim elektroničkih instrumenata i aparata, za mjerenje ili ispitivanje napona, jakosti struje, otpora ili snage)"
"incoterm_90303399","90303399","Ostali instrumenti i aparati, za mjerenje ili kontrolu napona, jakosti struje, otpora ili snage, bez uređaja za bilježenje (osim voltemetara i elektroničkih)"
"incoterm_90303900","90303900","Instrumenti i aparati za mjerenje ili kontrolu napona, jakosti struje, otpora ili snage, s uređajem za bilježenje, osim multimetara, katodnih osciloskopa i katodnih oscilografa"
"incoterm_90304000","90304000","Ostali instrumenti i aparati, posebno konstruirani za telekomunikacije (na primjer, instrumenti za mjerenje preslušavanja, instrumenti za mjerenje pojačanja, instrumenti za mjerenje izobličenja, psofometri)"
"incoterm_90308200","90308200","Instrumenti i aparati za mjerenje ili kontrolu poluvodičkih pločica (wafera) ili elemenata"
"incoterm_90308400","90308400","Ostali instrumenti i aparati, s uređajem za bilježenje (osim za mjerenje ili ispitivanje poluvodičkih pločica (wafera) ili elemenata)"
"incoterm_90308930","90308930","Ostali instrumenti i aparati, elektronički (osim onih s uređajem za bilježenje i onih za mjerenje ili ispitivanje poluvodičkih pločica (Wafera) ili elemenata)"
"incoterm_90308990","90308990","Ostali instrumenti i aparati (osim elektroničkih, onih s uređajem za bilježenje i onih za mjerenje ili ispitivanje poluvodičkih pločica (Wafera) ili elemenata)"
"incoterm_90309020","90309020","Dijelovi i pribor za instrumente i aparate za mjerenje ili ispitivanje poluvodičkih pločica (Wafera) ili elemenata, osim za uporabu u civilnom zrakoplovstvu, drugdje nespomenuti i neuključeni"
"incoterm_90309085","90309085","Dijelovi i pribor za instrumente i aparate za mjerenje ili provjeru električne kvantitete ili za detektiranje ionizirajućeg zračenja, drugdje nespomenuti, osim za aparate iz podbroja 9030.82.00"
"incoterm_90311000","90311000","Strojevi za uravnotežavanje mehaničkih dijelova"
"incoterm_90312000","90312000","Pokusni stolovi za motore, generatore, pumpe"
"incoterm_90314100","90314100","Optički instrumenti i aparati za ispitivanje poluvodičkih pločica ili elemenata za ispitivanje fotomaski ili mrežica što ih se rabi u proizvodnji poluvodičkih elemenata"
"incoterm_90314910","90314910","Projektori profila (osim optičkih instrumenta i aparata za ispitivanje poluvodičkih pločica ili elemenata za ispitivanje fotomaski ili mrežica što ih se rabi u proizvodnji poluvodičkih elemenata)"
"incoterm_90314990","90314990","Ostali optički instrumenti i aparati (osim projektora profila i onih za ispitivanje poluvodičkih pločica ili elemenata za ispitivanje fotomaski ili mrežica što ih se rabi u proizvodnji poluvodičkih elemenata)"
"incoterm_90318032","90318032","Elektronički instrumenti, strojevi i aparati za ispitivanje poluvodičkih pločica (Wafera) ili poluvodičkih elemenata, odnosno za ispitivanje fotomaski ili mrežica što ih se rabi u proizvodnji poluvodiča"
"incoterm_90318034","90318034","Elektronički instrumenti, strojevi i aparati za mjerenje ili provjeru geometrijskih veličina, osim za ispitivanje poluvodičkih pločica (Wafera) ili poluvodičkih elemenata, odnosno za ispitivanje fotomaski ili mrežica što ih se rabi u proizvodnji poluvodiča"
"incoterm_90318038","90318038","Elektronički instrumenti aparati i strojevi, ostali, osim za mjerenje i provjeru geometrijskih veličina"
"incoterm_90318091","90318091","Instrumenti, dodaci i strojevi za mjerenju ili provjeru geometrijskih veličina, neoptički, neelektrični, osim ručnih instrumenata za mjerenje duljine"
"incoterm_90318098","90318098","Instrumenti, dodaci i strojevi osim za mjerenje ili provjeru geometrijskih veličina, neoptički, neelektrični, osim ručnih instrumenata za mjerenje duljine"
"incoterm_90319020","90319020","Dijelovi i pribor za optičke instrumente i dodatke za provjeru poluvodiča ili uređaja ili za provjeru maski ili otpada koji se koristi u proizvodnju poluvodičkih uređaja ili za mjerenje djelomičnog zagađenja površine poluvodiča, drugdje nespomenuti i neuključeni"
"incoterm_90319030","90319030","Dijelovi i pribor za elektroničke instrumente, aparate i strojeve za ispitivanje poluvodiča ili uređaja ili za provjeru fotomaski ili otpada koji se koristi u proizvodnji poluvodičkih uređaja, drugdje nespomenuti i neuključeni"
"incoterm_90319085","90319085","Dijelovi i pribor za instrumente, aparate i strojeve za mjerenje ili provjeru, drugdje nespomenuti i neuključeni"
"incoterm_90321020","90321020","Elektronički termostati"
"incoterm_90321081","90321081","Neelektronički termostati, s električnim uređajem za uključivanje"
"incoterm_90321089","90321089","Neelektronički termostati, bez električnog uređaja za uključivanje"
"incoterm_90322000","90322000","Manostati (presostati), osim slavina, ventila iz poglavlja 8481"
"incoterm_90328100","90328100","Hidraulični ili pneumatski instrumenti i aparati za reguliranje ili kontroliranje, osim manostata i slavina, ventila iz poglavlja 8481"
"incoterm_90328900","90328900","Instrumenti i aparati za reguliranje ili kontroliranje, osim hidrauličnih ili pneumatskih, manostata, termostata, i slavina, ventila iz poglavlja 8481"
"incoterm_90329000","90329000","Dijelovi i pribor instrumenata i aparata za reguliranje ili kontroliranje, drugdje nespomenuti i neuključeni"
"incoterm_90330000","90330000","Dijelovi i pribor (što nisu spomenuti niti uključeni na drugom mjestu u ovom poglavlju) za strojeve, uređaje, instrumente ili aparate iz poglavlja 90"
"incoterm_91011100","91011100","Ručni satovi, električno pogonjeni, neovisno imaju li ugrađenu štopericu ili ne, s kućištem od plemenitih kovina ili od kovina platiranih plemenitom kovinom,  samo s mehaničkim pokaznikom, osim s pozadinom od čelika"
"incoterm_91011900","91011900","Ručni satovi, električno pogonjeni, neovisno imaju li ugrađenu štopericu ili ne, s kućištem od plemenitih kovina ili od kovina platiranih plemenitom kovinom  (osim s mehaničkim pokaznikom i s pozadinom od čelika)"
"incoterm_91012100","91012100","Ručni satovi, neovisno imaju li ugrađenu štopericu ili ne, s kućištem od plemenitih kovina ili od kovina platiranih plemenitom kovinom, s automatskim navijanjem, osim s pozadinom od čelika"
"incoterm_91012900","91012900","Ručni satovi, neovisno imaju li ugrađenu štopericu ili ne, s kućištem od plemenitih kovina ili od kovina platiranih plemenitom kovinom, s ručnim navijanjem, osim s pozadinom od čelika"
"incoterm_91019100","91019100","Džepni i drugi osobni satovi, uključujući štoperice, s kućištem od plemenitih kovina ili od kovina platiranih plemenitom kovinom, električno pogonjeni, osim s pozadinom od čelika i ručnih satova"
"incoterm_91019900","91019900","Džepni i drugi osobni satovi, uključujući štoperice, s kućištem od plemenitih kovina ili od kovina platiranih plemenitom kovinom, s ručnim ili automatskim navijanjem, osim s pozadinom od čelika i ručnih satova"
"incoterm_91021100","91021100","Ručni satovi, uključujući one sa štopericom, električno pogonjeni, samo s mehaničkim pokaznikom, osim od plemenitih kovina ili od kovina platiranih plemenitom kovinom"
"incoterm_91021200","91021200","Ručni satovi, uključujući one sa štopericom električno pogonjeni, samo s optičko-elektroničkim pokaznikom, osim od plemenitih kovina ili od kovina platiranih plemenitom kovinom"
"incoterm_91021900","91021900","Ručni satovi, uključujući one sa štopericom, električno pogonjeni, s kombiniranim mehaničkim i optičko-elektroničkim pokaznikom, osim od plemenitih kovina ili od kovina platiranih plemenitom kovinom"
"incoterm_91022100","91022100","Ručni satovi, uključujući one sa štopericom, s automatskim navijanjem, osim od plemenitih kovina ili od kovina platiranih plemenitom kovinom"
"incoterm_91022900","91022900","Ručni satovi, uključujući one sa štopericom, s ručnim navijanjem, osim od plemenitih kovina ili od kovina platiranih plemenitom kovinom"
"incoterm_91029100","91029100","Džepni i drugi osobni satovi, uključujući štoperice, električno pogonjeni, osim od plemenitih kovina ili od kovina platiranih plemenitom kovinom"
"incoterm_91029900","91029900","Džepni i drugi osobni satovi, uključujući štoperice, s ručnim ili automatskim navijanjem, osim od plemenitih kovina ili od kovina platiranih plemenitom kovinom"
"incoterm_91031000","91031000","Kućni, uredski i slični satovi s mehanizmom za osobne satove, električno pogonjeni, isključujući ručne satove, džepne satove i ostale iz tarifnog broja 9101 ili 9102, i satove za instrument-ploče i slično iz tarifnog broja 9104"
"incoterm_91039000","91039000","Kućni, uredski i slični satovi s mehanizmom za osobne satove, isključujući električno pogonjene, ručne satove, džepne satove i ostale iz tarifnog broja 9101 ili 9102, i satove za instrument-ploče i slično iz tarifnog broja 9104"
"incoterm_91040000","91040000","Satovi za instrument-ploče i satovi slične vrste za vozila, zrakoplove, svemirske letjelice, plovila i ostala vozila"
"incoterm_91051100","91051100","Budilice, električno pogonjene"
"incoterm_91051900","91051900","Budilice, osim električno pogonjene"
"incoterm_91052100","91052100","Zidni satovi, električno pogonjeni"
"incoterm_91052900","91052900","Zidni satovi, osim električno pogonjeni"
"incoterm_91059100","91059100","Ostali satovi, električno pogonjeni (isključujući ručne satove, džepne satove i ostale iz tarifnog broja 9101 ili 9102, satove s mehanizmom za osobne satove iz tarifnog broja 9103, i satove za instrument-ploče i slično iz tarifnog broja 9104, budilice i zidne satove)"
"incoterm_91059900","91059900","Ostali satovi (isključujući električno pogonjene, ručne satove, džepne satove i ostale iz tarifnog broja 9101 ili 9102, satove s mehanizmom za osobne satove iz tarifnog broja 9103, i satove za instrument-ploče i slično iz tarifnog broja 9104, budilice i zidne satove)"
"incoterm_91061000","91061000","Aparati za bilježenje samo vremena; aparati za bilježenje i vremena i datuma"
"incoterm_91069000","91069000","Aparati za bilježenje i mjerenje vremena sa satnim mehanizmom ili sinkronim motorom, osim satova iz tarifnog broja 9101 do 9105, aparata za bilježenje samo vremena; aparata za bilježenje i vremena i datuma i parkirališnih satova"
"incoterm_91070000","91070000","Vremenske sklopke sa satnim mehanizmom ili sinkronim motorom"
"incoterm_91081100","91081100","Satni mehanizmi za osobne satove, kompletni i sastavljeni, električno pogonjeni, samo s mehaničkim pokaznikom ili s uređajem u koji se može ugraditi mehanički pokaznik"
"incoterm_91081200","91081200","Satni mehanizmi za osobne satove, kompletni i sastavljeni, električno pogonjeni, samo s optičko-elektroničkim pokaznikom"
"incoterm_91081900","91081900","Satni mehanizmi za osobne satove, kompletni i sastavljeni, električno pogonjeni, s kombiniranim optičko-elektroničkim pokaznikom i mehaničkim pokaznikom, s biranjem ili ne"
"incoterm_91082000","91082000","Satni mehanizmi za osobne satove, kompletni i sastavljeni, s automatskim navijanjem"
"incoterm_91089000","91089000","Satni mehanizmi za osobne satove, kompletni i sastavljeni, samo s ručnim navijanjem"
"incoterm_91091000","91091000","Električno pogonjeni satni mehanizmi, kompletni i sastavljeni (osim satnih mehanizama za osobne satove)"
"incoterm_91099000","91099000","Satni mehanizmi, kompletni i sastavljeni, osim električno pogonjenih i satnih mehanizama za osobne satove"
"incoterm_91101110","91101110","Kompletni mehanizmi, nesastavljeni ili djelomično sastavljeni za osobne satove (satni mehanizmi u slogovima), s nemirnicom ili oprugom"
"incoterm_91101190","91101190","Kompletni mehanizmi, nesastavljeni ili djelomično sastavljeni za osobne satove (satni mehanizmi u slogovima), osim s nemirnicom ili oprugom"
"incoterm_91101200","91101200","Nekompletni satni mehanizmi, sastavljeni za osobne satove"
"incoterm_91101900","91101900","Grubo kompletirani satni mehanizmi za osobne satove"
"incoterm_91109000","91109000","Kompletni mehanizmi, nesastavljeni ili djelomično sastavljeni (satni mehanizmi u slogovima); nekompletni satni mehanizmi, sastavljeni, grubo kompletirani satni mehanizmi, osim za osobne satove"
